,prompt_id,file_name,prompt
336,084,video_084_00.mp4,"In an indoor athletic field, a lone woman sneezes. The camera, in a boom shot, swings up to reveal reflective gym floors and equipment, then moves back to its initial position."
337,084,video_084_01.mp4,"In an indoor athletic field, a lone woman sneezes. The camera, in a boom shot, swings up to reveal reflective gym floors and equipment, then moves back to its initial position."
338,084,video_084_02.mp4,"In an indoor athletic field, a lone woman sneezes. The camera, in a boom shot, swings up to reveal reflective gym floors and equipment, then moves back to its initial position."
339,084,video_084_03.mp4,"In an indoor athletic field, a lone woman sneezes. The camera, in a boom shot, swings up to reveal reflective gym floors and equipment, then moves back to its initial position."
340,085,video_085_00.mp4,"In an elevator shaft, many women play clarinets in unison, their instruments echoing haunting melodies. The Red Dragon camera captures the scene in slow motion, revealing layers of complex metalwork and movement with striking clarity."
341,085,video_085_01.mp4,"In an elevator shaft, many women play clarinets in unison, their instruments echoing haunting melodies. The Red Dragon camera captures the scene in slow motion, revealing layers of complex metalwork and movement with striking clarity."
342,085,video_085_02.mp4,"In an elevator shaft, many women play clarinets in unison, their instruments echoing haunting melodies. The Red Dragon camera captures the scene in slow motion, revealing layers of complex metalwork and movement with striking clarity."
343,085,video_085_03.mp4,"In an elevator shaft, many women play clarinets in unison, their instruments echoing haunting melodies. The Red Dragon camera captures the scene in slow motion, revealing layers of complex metalwork and movement with striking clarity."
344,086,video_086_00.mp4,"A drone pushes in over an indoor swimming pool, capturing a woman gently washing her baby in the shallow end, while the serene blue water contrasts with the ceiling's reflections."
345,086,video_086_01.mp4,"A drone pushes in over an indoor swimming pool, capturing a woman gently washing her baby in the shallow end, while the serene blue water contrasts with the ceiling's reflections."
346,086,video_086_02.mp4,"A drone pushes in over an indoor swimming pool, capturing a woman gently washing her baby in the shallow end, while the serene blue water contrasts with the ceiling's reflections."
347,086,video_086_03.mp4,"A drone pushes in over an indoor swimming pool, capturing a woman gently washing her baby in the shallow end, while the serene blue water contrasts with the ceiling's reflections."
348,087,video_087_00.mp4,"In a sleek conference room, a cinematic trucking shot reveals a hair dryer placed incongruously on the polished table, as chairs and a whiteboard shift in and out of view, creating a striking visual parallax."
349,087,video_087_01.mp4,"In a sleek conference room, a cinematic trucking shot reveals a hair dryer placed incongruously on the polished table, as chairs and a whiteboard shift in and out of view, creating a striking visual parallax."
350,087,video_087_02.mp4,"In a sleek conference room, a cinematic trucking shot reveals a hair dryer placed incongruously on the polished table, as chairs and a whiteboard shift in and out of view, creating a striking visual parallax."
351,087,video_087_03.mp4,"In a sleek conference room, a cinematic trucking shot reveals a hair dryer placed incongruously on the polished table, as chairs and a whiteboard shift in and out of view, creating a striking visual parallax."
352,088,video_088_00.mp4,"A man carrying a colorful kite strides across the courtyard of an ornate embassy. The camera ascends, pulls back to reveal the grand building, then gracefully returns to its original position, showcasing intricate architectural details."
353,088,video_088_01.mp4,"A man carrying a colorful kite strides across the courtyard of an ornate embassy. The camera ascends, pulls back to reveal the grand building, then gracefully returns to its original position, showcasing intricate architectural details."
354,088,video_088_02.mp4,"A man carrying a colorful kite strides across the courtyard of an ornate embassy. The camera ascends, pulls back to reveal the grand building, then gracefully returns to its original position, showcasing intricate architectural details."
355,088,video_088_03.mp4,"A man carrying a colorful kite strides across the courtyard of an ornate embassy. The camera ascends, pulls back to reveal the grand building, then gracefully returns to its original position, showcasing intricate architectural details."
356,089,video_089_00.mp4,"In a home office, a person sneezes at their desk. The camera smoothly dollies from a high angle, revealing the room's layout, casting detailed shadows across the scene."
357,089,video_089_01.mp4,"In a home office, a person sneezes at their desk. The camera smoothly dollies from a high angle, revealing the room's layout, casting detailed shadows across the scene."
358,089,video_089_02.mp4,"In a home office, a person sneezes at their desk. The camera smoothly dollies from a high angle, revealing the room's layout, casting detailed shadows across the scene."
359,089,video_089_03.mp4,"In a home office, a person sneezes at their desk. The camera smoothly dollies from a high angle, revealing the room's layout, casting detailed shadows across the scene."
360,090,video_090_00.mp4,"In a sunny outdoor kennel, a person crouches, tying a knot on a dog leash. The camera trucks, revealing rows of kennels and playful dogs, creating a sense of depth and movement in the scene."
361,090,video_090_01.mp4,"In a sunny outdoor kennel, a person crouches, tying a knot on a dog leash. The camera trucks, revealing rows of kennels and playful dogs, creating a sense of depth and movement in the scene."
362,090,video_090_02.mp4,"In a sunny outdoor kennel, a person crouches, tying a knot on a dog leash. The camera trucks, revealing rows of kennels and playful dogs, creating a sense of depth and movement in the scene."
363,090,video_090_03.mp4,"In a sunny outdoor kennel, a person crouches, tying a knot on a dog leash. The camera trucks, revealing rows of kennels and playful dogs, creating a sense of depth and movement in the scene."
364,091,video_091_00.mp4,"A man taps a screen in a playground as the camera turns right, revealing children's equipment and casting his shadow on the ground."
365,091,video_091_01.mp4,"A man taps a screen in a playground as the camera turns right, revealing children's equipment and casting his shadow on the ground."
366,091,video_091_02.mp4,"A man taps a screen in a playground as the camera turns right, revealing children's equipment and casting his shadow on the ground."
367,091,video_091_03.mp4,"A man taps a screen in a playground as the camera turns right, revealing children's equipment and casting his shadow on the ground."
368,092,video_092_00.mp4,"A high angle, slow motion shot captures a lone woman joyously celebrating in a dimly lit motel room. The camera moves, revealing a cluttered bedside table and soft bedspreads before returning to the woman."
369,092,video_092_01.mp4,"A high angle, slow motion shot captures a lone woman joyously celebrating in a dimly lit motel room. The camera moves, revealing a cluttered bedside table and soft bedspreads before returning to the woman."
370,092,video_092_02.mp4,"A high angle, slow motion shot captures a lone woman joyously celebrating in a dimly lit motel room. The camera moves, revealing a cluttered bedside table and soft bedspreads before returning to the woman."
371,092,video_092_03.mp4,"A high angle, slow motion shot captures a lone woman joyously celebrating in a dimly lit motel room. The camera moves, revealing a cluttered bedside table and soft bedspreads before returning to the woman."
372,093,video_093_00.mp4,"The camera pushes in low over a vibrant lawn, revealing a solitary apple glistening with morning dew as it lies nestled in the grass, with the background gradually entering the frame, showcasing a serene garden."
373,093,video_093_01.mp4,"The camera pushes in low over a vibrant lawn, revealing a solitary apple glistening with morning dew as it lies nestled in the grass, with the background gradually entering the frame, showcasing a serene garden."
374,093,video_093_02.mp4,"The camera pushes in low over a vibrant lawn, revealing a solitary apple glistening with morning dew as it lies nestled in the grass, with the background gradually entering the frame, showcasing a serene garden."
375,093,video_093_03.mp4,"The camera pushes in low over a vibrant lawn, revealing a solitary apple glistening with morning dew as it lies nestled in the grass, with the background gradually entering the frame, showcasing a serene garden."
376,094,video_094_00.mp4,"In a lush rainforest, a man throws a baseball with intense focus, as the camera glides smoothly forward on a slider, revealing layers of dense foliage and towering trees, creating a dynamic, immersive experience."
377,094,video_094_01.mp4,"In a lush rainforest, a man throws a baseball with intense focus, as the camera glides smoothly forward on a slider, revealing layers of dense foliage and towering trees, creating a dynamic, immersive experience."
378,094,video_094_02.mp4,"In a lush rainforest, a man throws a baseball with intense focus, as the camera glides smoothly forward on a slider, revealing layers of dense foliage and towering trees, creating a dynamic, immersive experience."
379,094,video_094_03.mp4,"In a lush rainforest, a man throws a baseball with intense focus, as the camera glides smoothly forward on a slider, revealing layers of dense foliage and towering trees, creating a dynamic, immersive experience."
380,095,video_095_00.mp4,"In a grand dining hall, a man stands alone at a table, intensely focused on a board game. The camera pulls out, revealing ornate chandeliers and long, shadowed tables stretching into the distance."
381,095,video_095_01.mp4,"In a grand dining hall, a man stands alone at a table, intensely focused on a board game. The camera pulls out, revealing ornate chandeliers and long, shadowed tables stretching into the distance."
382,095,video_095_02.mp4,"In a grand dining hall, a man stands alone at a table, intensely focused on a board game. The camera pulls out, revealing ornate chandeliers and long, shadowed tables stretching into the distance."
383,095,video_095_03.mp4,"In a grand dining hall, a man stands alone at a table, intensely focused on a board game. The camera pulls out, revealing ornate chandeliers and long, shadowed tables stretching into the distance."
384,096,video_096_00.mp4,"A high angle view pushes in, revealing a colorful kite soaring above the serene church courtyard, with the church steeple and stained glass windows coming into detailed focus."
385,096,video_096_01.mp4,"A high angle view pushes in, revealing a colorful kite soaring above the serene church courtyard, with the church steeple and stained glass windows coming into detailed focus."
386,096,video_096_02.mp4,"A high angle view pushes in, revealing a colorful kite soaring above the serene church courtyard, with the church steeple and stained glass windows coming into detailed focus."
387,096,video_096_03.mp4,"A high angle view pushes in, revealing a colorful kite soaring above the serene church courtyard, with the church steeple and stained glass windows coming into detailed focus."
388,097,video_097_00.mp4,"Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background."
389,097,video_097_01.mp4,"Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background."
390,097,video_097_02.mp4,"Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background."
391,097,video_097_03.mp4,"Three men bodysurf along a glistening aqueduct, their reflections dancing on the water's surface, as a ground-level dolly shot captures the scene with the ancient structure looming in the background."
392,098,video_098_00.mp4,"A woman stands in a cozy home poolroom, holding a pillow, as the camera wide shot turns left, revealing a gleaming pool table, bar stools, and vintage posters adorning the walls."
393,098,video_098_01.mp4,"A woman stands in a cozy home poolroom, holding a pillow, as the camera wide shot turns left, revealing a gleaming pool table, bar stools, and vintage posters adorning the walls."
394,098,video_098_02.mp4,"A woman stands in a cozy home poolroom, holding a pillow, as the camera wide shot turns left, revealing a gleaming pool table, bar stools, and vintage posters adorning the walls."
395,098,video_098_03.mp4,"A woman stands in a cozy home poolroom, holding a pillow, as the camera wide shot turns left, revealing a gleaming pool table, bar stools, and vintage posters adorning the walls."
396,099,video_099_00.mp4,"On an indoor basketball court, a man eats an apple. The camera, in a high angle view, moves back on a slider, slowly revealing the basketball hoops and bleachers in the background."
397,099,video_099_01.mp4,"On an indoor basketball court, a man eats an apple. The camera, in a high angle view, moves back on a slider, slowly revealing the basketball hoops and bleachers in the background."
398,099,video_099_02.mp4,"On an indoor basketball court, a man eats an apple. The camera, in a high angle view, moves back on a slider, slowly revealing the basketball hoops and bleachers in the background."
399,099,video_099_03.mp4,"On an indoor basketball court, a man eats an apple. The camera, in a high angle view, moves back on a slider, slowly revealing the basketball hoops and bleachers in the background."
